tip_b,root_b,span_b,sweep_b,body_length_b,tip_s,root_s,span_s,sweep_s,body_length_s,body_diameter_bs,mach_number,power_on_bs,power_off_bs,power_on_s,power_off_s
8.508792399,24.07525627,14.75081257,17.19143262,198.1298442,12.94941245,18.65563797,16.30760897,6.931577631,18.25318777,70.82173514,3.568630719,,,,
2.173347779,26.87448954,5.071339278,0.033336111,168.7848987,6.105842154,15.79114926,19.00783399,13.08750729,1.241770148,35.41253438,1.569297441,,,,
1.885157096,8.852737728,5.428369031,2.155179598,78.94866239,12.55937995,5.392532711,9.959829986,7.298524877,13.27277273,187.9677473,0.303358613,,,,
9.591882657,20.951996,16.57279773,19.9099925,97.98024835,11.93532794,6.75747979,24.27552296,9.10775898,10.9275773,71.11050921,7.567297275,,,,
15.60271689,29.46220518,10.11509292,13.94116176,39.70289191,7.907492291,19.94141178,26.41770148,3.29044087,15.66130511,84.62788566,5.180431703,,,,
19.61521793,20.53571131,12.81548462,14.77289774,104.072006,19.7899825,7.158096508,20.74047837,11.51487624,7.555629636,46.59221602,4.655387949,,,,
3.197849821,6.118759897,10.57696475,15.05458788,144.4728727,2.385532128,4.483623635,25.06758897,17.86915576,7.827318943,98.06275523,8.314026169,,,,
5.143928661,27.42578548,7.741978498,13.09109092,122.7873156,8.498541545,14.69064089,18.66805567,8.647303942,3.725310443,111.5526294,4.315359613,,,,
17.51554296,28.0355863,3,4.908742395,181.9309942,9.031085924,2.553379448,10.47737311,10.80223352,14.25952163,46.88099008,7.085590466,,,,
2.611967664,24.55004584,6.284107009,9.280773398,167.0797566,12.44687057,6.759063255,25.91815985,4.272272689,6.425535461,199.0099175,5.875489624,,,,
8.993332778,25.22060172,11.91865989,10.56588049,109.916243,19.55446287,16.99616635,7.34736228,16.10950913,11.3776148,196.1084257,0.707558963,,,,
15.02158513,8.708725727,5.106758897,12.71272606,48.6823902,7.121426786,13.80865072,13.77389782,10.40836736,18.10150846,108.6511376,8.349862489,,,,
13.01216768,26.86548879,4.622218518,1.580131678,177.8469039,16.54071173,15.48870739,15.38503209,16.82356863,9.552462705,162.8169014,6.84723727,,,,
17.47595633,28.10309192,6.455537961,16.49970831,194.155763,13.87198933,9.219768314,23.73997833,17.13951163,9.544128677,142.9739978,6.803066922,,,,
8.884073673,23.99649971,19.64155346,18.68822402,93.64863739,10.06317193,12.1808484,17.59471623,19.2944412,12.99108259,151.1421785,1.544295358,,,,
1.771147596,22.01408451,10.97508126,7.865655471,168.3723644,4.812734395,17.02308526,17.0411701,16.30785899,13.49112426,101.8305692,5.485457121,,,,
2.282606884,7.70064172,14.36544712,2.068505709,90.3896158,9.244103675,6.603883657,11.6339695,4.124927077,3.948662389,59.40828402,6.093841153,,,,
5.093257771,18.15501292,13.79731644,0.450037503,75.56588049,10.53421118,7.137511459,10.32436036,13.84690391,17.29477456,118.6894741,3.809484124,,,,
14.38028169,25.98791566,10.65772148,5.763813651,39.13909492,8.801566797,15.40478373,7.743395283,5.443953663,14.53787816,95.97258105,0.051670973,,,,
10.77314776,9.91032586,3.381115093,10.8992416,197.8273189,17.52479373,15.92416035,7.74564547,18.31969331,17.72814401,41.31177598,1.405950496,,,,
1.932661055,22.55862989,18.48262355,0.746728894,147.9381615,11.11475956,12.54346196,5.864488707,5.846320527,4.873739478,132.1793483,7.428952413,,,,
18.41336778,24.88982415,11.24143679,4.007000583,148.8732394,19.43895325,14.73814485,29.12917743,6.190599217,14.76789732,41.16051338,5.192932744,,,,
15.67713976,5.767730644,4.962246854,14.99791649,176.2242687,11.97283107,12.20301692,5.040920077,5.66780565,8.827402284,199.0924244,3.959496625,,,,
7.25152096,7.455371281,19.39503292,3.45195433,184.0899242,5.964830403,18.36903075,27.91857655,7.042086841,18.2048504,165.1133428,4.623718643,,,,
8.630719227,26.82948579,13.90215851,14.93291108,112.3089424,5.808817401,7.796233019,14.98224852,8.053671139,11.27427286,148.0344195,8.468205684,,,,
3.807483957,15.28602384,11.5743812,5.563796983,67.49395783,3.231602634,11.25610468,9.287023919,19.96741395,14.99291608,101.4867906,5.809650804,,,,
2.942911909,21.35027919,11.46812234,7.607300608,176.9255771,14.21101758,7.979914993,29.7659805,11.40011668,19.38661555,87.06183849,3.49112426,,,,
12.81740145,27.88257355,7.057671473,7.275606301,151.183432,5.865822152,8.994916243,24.34752896,19.49987499,19.20326694,130.5842154,1.928494041,,,,
17.57413118,26.06442204,15.03700308,16.35636303,142.2589382,5.325777148,11.0771731,15.03400283,10.22135178,3.955329611,182.2197683,3.957829819,,,,
6.329944162,22.15359613,10.65205434,18.96991416,75.33211101,15.45762147,4.504208684,12.18751563,16.07833986,10.60921743,72.1555963,2.106008834,,,,
8.618051504,7.24835403,7.417534795,2.590215851,71.60555046,10.81773481,15.69930828,11.31219268,12.04050338,11.17593133,58.40445037,3.044420368,,,,
10.72406034,16.10509209,14.69697475,16.56138012,83.77531461,3.345612134,10.23793649,26.8992416,8.509875823,11.51595966,86.48429036,6.754729561,,,,
13.74372864,15.21851821,4.344528711,5.237103092,133.3894491,15.58963247,11.19751646,29.22593549,13.62446871,9.059088257,150.2758563,9.568297358,,,,
7.126427202,26.7552296,13.15976331,0.488374031,178.2181848,2.532544379,12.97258105,26.51670973,17.76998083,8.300691724,60.89340778,5.069589132,,,,
6.063921993,28.42486874,12.59729977,5.665472123,38.39653304,12.57888157,6.103508626,12.00525044,10.87732311,14.64955413,178.5482124,4.685390449,,,,
12.88865739,5.18268189,16.07125594,4.355362947,102.7243937,5.676806401,4.184348696,25.84615385,16.81223435,0.596716393,135.2046004,8.469872489,,,,
8.719393283,7.588132344,18.39903325,13.13942829,55.79173264,11.96983082,8.510375865,3.483790316,8.450370864,6.833902825,47.22476873,3.994499542,,,,
16.85998833,25.49287441,6.920243354,6.970580882,117.644387,13.37544795,15.86873906,28.23810318,12.89765814,18.00650054,156.7251438,6.471372614,,,,
18.56696391,26.86098842,8.774814568,12.11934328,168.9361613,3.42811901,1.953246104,9.815817985,12.28277356,8.470705892,137.4185349,6.733061088,,,,
15.83231936,21.96233019,18.7843987,15.94466206,39.74414535,3.876656388,19.6943912,7.675889657,3.304608717,11.51429286,77.66980582,1.282606884,,,,
18.48620718,19.28685724,6.414451204,4.918743229,156.656388,9.757146429,3.755229602,22.9344112,9.004333694,3.255271273,56.02550213,5.120426702,,,,
8.173097758,17.5452121,10.6180515,7.073922827,142.3551963,4.566713893,3.303941995,19.97766481,9.843070256,3.226935578,159.5028752,3.906992249,,,,
14.90282524,23.4024502,10.81073423,6.737228102,65.83006917,17.61930161,7.183431953,20.49520793,14.45470456,0.253354446,150.8946579,6.112176015,,,,
18.77598133,26.06667222,10.68889074,1.725143762,193.8532378,12.63588632,16.5923827,10.99041587,7.175264605,1.553462789,116.9705809,7.848987416,,,,
1.180515043,26.45145429,12.90615885,19.42661888,57.4556213,13.14892908,7.522293524,18.0312526,18.08592383,3.406950579,166.5159597,2.793566131,,,,
2.279439953,24.61980165,11.2683557,13.41611801,75.08459038,7.269939162,14.07625635,16.97366447,13.30427536,12.89107426,51.30885907,6.504708726,,,,
12.55137928,27.26602217,17.65380448,11.10425869,107.3997833,7.749979165,11.15792983,9.606550546,11.34486207,0.180015001,154.6624719,7.471455955,,,,
17.88132344,8.121426786,7.546462205,5.370447537,46.23468622,8.720560047,8.423285274,29.2979415,16.7059755,16.048004,137.9410784,3.801150096,,,,
10.32186016,19.74589549,3.563880323,7.807317276,139.6599717,6.162846904,14.72231019,9.782065172,11.55312943,11.78764897,81.91890991,7.08392366,,,,
19.63896991,19.48937411,12.14817901,14.1311776,37.09017418,5.751812651,3.837569797,9.534544545,9.729727477,3.780315026,39.2216018,9.384948746,,,,
10.42953579,16.84990416,7.316943079,17.94649554,136.3046921,13.87798983,5.276939745,28.76689724,19.44887074,6.737228102,88.65697141,1.290940912,,,,
12.61946829,27.70930911,17.38744895,4.295357946,51.18509876,10.28969081,7.952996083,29.78848237,9.671639303,1.060088341,118.1944329,9.694141178,,,,
6.203266939,6.30552546,3.791982665,13.40445037,82.89524127,9.011584299,16.31052588,13.99666639,15.77231436,14.56121343,171.4251188,0.673389449,,,,
4.369614135,29.14042837,10.55287941,17.1547629,144.3353613,4.866738895,13.00583382,14.74597883,19.92632719,14.35119593,196.9334945,1.584298692,,,,
10.4612051,5.778981582,7.06900575,7.627302275,177.2418535,16.0111676,13.46503875,8.499458288,7.654137845,18.8615718,78.17859822,7.540628386,,,,
6.659304942,9.368030669,5.885990499,8.322360197,183.4711226,13.48345695,13.01375115,27.28177348,9.864322027,12.53937828,101.995583,9.850820902,,,,
6.32044337,18.17526461,14.02683557,8.469039087,93.16734728,9.805150429,16.07775648,13.6703892,13.10167514,7.872322694,141.667639,9.048254021,,,,
16.44512043,18.29002417,11.72172681,9.099091591,142.8364864,6.33236103,12.79364947,5.569714143,17.0304192,13.0827569,183.1960997,8.3831986,,,,
3.752062672,27.76781398,15.64197016,7.002250188,142.6439703,10.78623219,14.13484457,12.20776731,3.671555963,4.985415451,187.8302359,9.593299442,,,,
1.082340195,20.32419368,19.55229602,10.11084257,146.384282,9.682140178,7.451037586,3.294774565,13.09884157,14.0711726,175.2754396,5.243770314,,,,
11.34477873,8.589465789,10.2751896,10.57088091,149.8908242,2.244520377,11.54746229,6.330277523,12.63696975,14.35786316,196.6172181,7.107258938,,,,
16.88690724,29.93474456,15.67030586,13.87282274,169.1149262,15.18159847,12.19193266,3.324027002,17.1324277,2.656888074,131.8218185,2.091840987,,,,
19.77514793,19.55237936,19.28310693,15.46128844,100.964247,19.93699475,7.739228269,4.201600133,17.01766814,3.308609051,171.5076256,2.647720643,,,,
14.08892408,27.34477873,13.44595383,17.94149512,152.036003,14.55754646,14.14909576,16.61363447,8.298774898,7.457288107,97.11392616,1.777648137,,,,
17.7008084,17.31794316,17.02900242,13.37778148,119.23952,18.26585549,1.32936078,29.23718643,17.46253854,12.83940328,123.8736561,4.051170931,,,,
4.463038587,4.626885574,12.88207351,19.87832319,48.94366197,13.49695808,1.243853654,9.338778232,15.75389616,9.695807984,104.0170014,2.613551129,,,,
3.88032336,24.01450121,16.43395283,13.1744312,68.4427869,4.067172264,18.94541212,26.29394116,10.75264605,18.46320527,79.67747312,7.495624635,,,,
14.43095258,28.47437286,7.359446621,17.92482707,74.54829569,10.05417118,6.621301775,26.1791816,15.41103425,10.81423452,47.37603134,2.346028836,,,,
2.37128094,14.25543795,8.681306776,0.670055838,75.88215685,2.394532878,9.072506042,24.25302109,8.842820235,9.884157013,135.548379,1.070922577,,,,
15.6660555,26.75972998,7.264522044,3.316943079,64.68872406,4.250187516,19.8131511,17.1491791,15.93099425,7.867322277,166.7772314,4.874572881,,,,
8.500875073,18.29227436,5.387282274,6.357196433,159.8741562,19.20793399,14.3707809,10.34911243,18.41603467,1.211767647,87.92816068,5.565463789,,,,
11.26243854,21.92857738,4.69447454,8.900741728,138.7661472,11.00075006,15.99699975,26.3591966,16.63938662,5.562130178,143.4552879,5.029585799,,,,
16.34061172,15.32652721,9.622051838,15.807984,109.256188,10.63621968,12.83165264,18.30352529,9.126177181,4.685390449,193.0969247,6.717226436,,,,
12.96941412,7.126843904,11.31794316,17.83481957,131.2717726,16.3051921,2.04192016,18.50379198,3.549712476,4.072006001,44.84582049,9.056588049,,,,
18.22176848,28.95591299,7.651304275,0.700058338,191.6255521,8.921576798,3.52087674,8.125927161,19.69680807,6.3771981,199.5462122,9.410784232,,,,
4.632469372,12.88732394,5.577131428,10.00916743,90.69214101,17.68830736,5.827985665,6.827568964,3.002833569,4.508709059,77.0372531,0.252521043,,,,
16.61930161,12.94357863,18.84390366,17.30310859,87.33686141,5.396283024,2.379198267,21.69680807,18.46703892,6.695557963,38.45153763,3.909492458,,,,
11.52687724,3.66155513,6.737478123,15.27627302,177.4481207,10.29119093,17.23051921,26.57746479,8.451787649,0.928410701,184.1311776,3.270272523,,,,
8.743145262,18.18426536,3.014167847,4.652054338,79.99374948,9.320610051,15.59479957,18.58029836,14.13309442,0.953412784,156.3401117,2.743561963,,,,
7.08684057,27.71830986,16.24410368,10.6592216,163.3531961,5.480290024,4.467788982,23.10092508,9.352862739,13.23776981,95.4500375,6.591382615,,,,
15.64705392,12.54979582,7.605967164,12.77439787,53.53654471,2.903075256,10.72881073,16.24010334,18.60446704,19.67830653,77.80731728,2.721060088,,,,
9.167513959,28.60263355,15.42945245,16.44137011,44.37828152,3.788149012,5.38936578,9.446787232,11.36328027,1.583465289,182.8660722,1.475122927,,,,
12.99791649,28.10084174,9.767980665,15.88632386,197.6073006,4.802233519,17.85915493,26.21068422,19.00258355,9.475789649,118.9232436,7.541461788,,,,
17.72297691,22.60138345,16.35177931,5.687140595,81.09384115,15.88215685,19.00716726,18.32377698,13.81006751,10.75422952,141.7501458,7.492291024,,,,
13.01375115,12.09300775,12.93307776,14.29785815,146.3017751,10.57621468,9.194432869,5.11967664,6.716226352,2.936911409,85.72797733,0.749229102,,,,
5.864405367,27.04100342,19.14426202,6.677223102,191.9555796,4.404700392,5.951495958,12.21901825,8.434786232,2.500208351,71.20676723,7.673139428,,,,
3.68872406,26.75297941,9.10775898,0.736728061,41.88932411,11.63530294,2.352279357,8.146178848,4.922576881,5.253771148,85.02666889,4.622051838,,,,
3.573131094,23.02216851,5.602633553,11.66763897,60.28835736,14.19901658,6.873072756,15.25227102,17.81390116,8.322360197,184.8599883,4.155346279,,,,
13.19426619,20.70897575,9.619218268,4.292024335,169.8987416,17.73481123,11.22443537,23.51495958,10.30352529,19.31827652,162.1018418,6.893074423,,,,
16.10467539,3.796566381,18.92607717,3.331944329,143.2627719,15.57313109,10.19043254,20.24543712,5.242770231,5.778814901,134.5307942,2.296858072,,,,
11.94807901,8.029169097,8.630302525,9.270772564,101.1567631,6.26035503,7.956163014,18.68605717,9.252271023,8.30235853,183.883657,4.644553713,,,,
3.454371198,28.23810318,4.173097758,9.310775898,66.93016085,14.74056171,18.3943662,25.77414785,5.018918243,8.682390199,59.93082757,6.748062339,,,,
10.87290608,7.495874656,5.730144179,4.647053921,145.4217018,3.38911576,19.95407951,29.17868156,8.113176098,2.41020085,99.8504042,0.704225352,,,,
7.156513043,22.20985082,4.912659388,2.845237103,107.1385115,10.22368531,6.464538712,5.245687141,15.37986499,13.72614385,187.1151763,1.751812651,,,,
8.201600133,11.543962,17.33786149,5.378781565,183.1685974,8.930577548,7.68855738,15.88907409,16.30502542,3.07192266,141.4338695,4.437869822,,,,
5.91032586,25.73589466,15.42236853,13.37444787,152.5998,7.905992166,19.48854071,3.38928244,6.126843904,3.145262105,173.7628136,3.868655721,,,,
9.302108509,23.66572214,15.90265855,16.61138428,121.7972331,4.982248521,14.15226269,15.3287774,14.20535045,2.065172098,182.192266,7.61980165,,,,
2.748145679,20.38719893,4.445120427,1.356779732,168.619885,11.09225769,8.119259938,11.45170431,8.055087924,11.20760063,145.4492041,0.148345695,,,,
16.08725727,15.35127927,15.87573964,17.92982749,145.1054255,16.86173848,18.6635553,23.26518877,9.184265355,14.92791066,141.5851321,9.379114926,,,,
2.615134595,11.60696725,5.813734478,17.08975748,189.9479123,3.746145512,19.91449287,29.88524044,15.15459622,4.155346279,74.8508209,6.222185182,,,,
19.96041337,22.99966664,3.511459288,5.345445454,105.6396366,3.131094258,9.41928494,22.07258938,7.379281607,10.17584799,58.651971,5.352946079,,,,
12.63846987,29.84473706,16.29510793,1.623468622,94.39119927,8.611050921,9.897491458,5.751979332,13.096008,19.06158847,167.9048254,8.433202767,,,,
13.75322944,10.11059255,18.5435453,19.92166014,145.8617385,9.769147429,2.459954996,6.26052171,13.03650304,19.40495041,106.0246687,8.885740478,,,,
10.47228936,15.39628302,6.927327277,16.13301108,43.59446621,4.208184015,3.560463372,12.0300025,14.01833486,11.98933244,118.771981,4.197016418,,,,
5.020418368,6.082756896,18.6356363,6.20051671,194.8295691,9.671639303,7.135927994,26.45820485,15.82898575,2.790232519,129.4841237,3.377781482,,,,
3.883490291,16.2648554,9.962080173,13.23776981,117.7956496,11.63980332,17.83698642,23.72872739,18.38203184,0.493374448,168.523627,4.30535878,,,,
19.57404784,4.854154513,6.166513876,4.747062255,189.5353779,14.28302359,6.078173181,19.61313443,5.125177098,0.431702642,58.3219435,9.319943329,,,,
14.14909576,19.04383699,12.64263689,0.683390283,185.4375365,3.894657888,11.18484874,17.0771731,10.7852321,9.832486041,64.77123094,8.675722977,,,,
16.98033169,27.43703642,17.17493124,13.35611301,62.21351779,3.144595383,12.25527127,11.28744062,14.34136178,7.540628386,175.6467206,7.032252688,,,,
4.067172264,14.09792483,8.84423702,6.423868656,44.58454871,15.52812734,12.44053671,23.91549296,4.015834653,12.15267939,189.1778482,3.245270439,,,,
17.47753979,11.46295525,15.20843404,18.63988666,68.93782815,10.46970581,7.211934328,23.85473789,7.097341445,5.162096841,173.6253021,5.434619552,,,,
2.490040837,9.665055421,11.40578382,5.438786566,41.16051338,12.21735145,15.02791899,15.56954746,8.006917243,15.92966081,191.4467872,2.148512376,,,,
8.716226352,26.52571048,9.010000833,5.048754063,155.1162597,7.013417785,5.169264105,14.41520127,7.766063839,6.118843237,190.6767231,8.459038253,,,,
12.42153513,12.33827819,19.03941995,15.30960913,141.1450954,14.61155096,16.34219518,10.7316443,19.45028752,17.57146429,156.4501208,6.253021085,,,,
8.865072089,24.93932828,14.18126511,16.88807401,63.21735145,12.83690308,19.70230853,29.07517293,17.35769647,11.43428619,162.5831319,3.662805234,,,,
15.46495541,17.99749979,7.911992666,15.38461538,140.5537961,7.112426036,12.5323777,25.05633803,12.42586882,8.164013668,158.8428202,4.262855238,,,,
10.1555963,13.42961913,7.805733811,10.51087591,49.90624219,18.46237186,17.81640137,28.90640887,13.00391699,10.1508459,96.04133678,0.304192016,,,,
18.56063005,15.15776315,10.28369031,17.98149846,100.9917493,2.669055755,1.068089007,7.268605717,19.45595466,13.05608801,184.9699975,0.054171181,,,,
5.945162097,4.84740395,13.82281857,14.89290774,157.88024,11.61280107,14.30427536,19.82690224,7.768897408,14.92291024,81.75389616,1.458454871,,,,
5.504958747,3.513042754,11.79539962,17.3647804,67.96149679,9.484123677,19.86857238,5.497708142,11.35052921,10.70255855,35.74256188,5.922993583,,,,
6.269772481,4.039586632,6.046087174,10.30919243,128.2190183,2.472539378,6.299858322,19.86515543,17.73739478,5.832152679,175.8117343,4.247853988,,,,
10.9631636,13.62088507,5.837819818,17.85982165,186.4688724,17.89682474,17.60105009,15.4007834,5.177598133,12.1543462,69.43286941,4.289524127,,,,
5.22151846,13.90665889,3.318776565,10.02416868,79.66372198,11.21676806,5.566713893,23.79173264,4.965080423,11.13092758,125.2350196,4.963746979,,,,
16.11100925,23.0424202,10.59538295,8.28735728,92.71355946,4.277189766,10.67022252,28.97166431,6.672306026,15.36294691,140.1137595,7.309775815,,,,
16.39444954,20.18693224,15.69580798,18.48654055,88.76698058,11.41478457,13.20535045,3.965330444,13.52812734,3.29027419,115.6917243,8.657388116,,,,
14.34386199,26.48295691,9.630552546,2.303525294,76.59721643,14.22601883,7.466872239,12.83556963,5.452454371,14.04783732,176.6093008,3.435286274,,,,
14.24568714,16.64513709,3.95207934,15.89132428,136.2771898,3.000583382,9.927577298,28.52612718,16.08967414,5.172097675,35.96258022,7.795649637,,,,
3.622218518,5.029669139,7.641386782,8.060671723,126.8439037,16.4852071,1.118759897,26.74622885,3.834486207,2.878573214,196.03967,1.912659388,,,,
3.310275856,25.93391116,16.96099675,1.691807651,115.9392449,13.05892158,4.651470956,12.70505875,10.72147679,19.2216018,159.5578798,1.772647721,,,,
17.54087841,13.65013751,4.16459705,6.255521293,193.5232103,9.547128927,4.8684057,8.875239603,12.81265105,1.080090008,140.2650221,1.390949246,,,,
18.25977165,5.832986082,5.112426036,12.89607467,126.9814151,13.97399783,11.09459122,24.29802484,13.92057671,3.89532461,196.0946746,0.653387782,,,,
1.034836236,4.944162014,3.772147679,8.877406451,49.3424452,10.28069006,18.51787649,3.247520627,15.1928494,6.033836153,39.92291024,8.567380615,,,,
9.669472456,5.328944079,5.799566631,2.891907659,50.29127427,12.97191433,6.917409784,9.563796983,12.24593716,1.546795566,155.0062505,6.101341778,,,,
7.039336611,15.36703059,5.963913659,1.493457788,185.492541,17.49179098,6.890490874,3.056254688,14.67855655,19.6416368,187.2526877,6.789732478,,,,
11.57596466,7.570130844,14.75364614,15.20626719,40.87173931,8.954579548,8.534127844,3.587298942,13.52246021,8.375697975,157.1926827,3.728644054,,,,
11.7295608,6.647553963,6.726143845,18.6815568,78.48112343,3.495624635,9.245103759,18.29452454,16.49912493,8.694057838,105.955913,6.872239353,,,,
11.65038753,20.00691724,16.80515043,7.242270189,158.0590049,7.970497541,15.78164847,13.25860488,12.96991416,14.50454205,142.2726894,2.999416618,,,,
16.68739062,18.08975748,10.98641553,7.982331861,45.75339612,2.640553379,1.405367114,28.38886574,3.691390949,16.96141345,163.5457121,8.456538045,,,,
1.183681973,26.67647304,5.054337861,9.397449787,156.463872,9.628135678,15.87190599,19.3656138,5.279606634,15.66797233,78.46737228,2.01183432,,,,
14.90599217,26.22643554,15.31185932,8.697391449,185.9188266,12.80540045,8.111342612,5.522460205,15.29202434,15.72964414,40.72047671,7.761480123,,,,
11.80873406,18.03350279,3.885490458,16.87140595,119.1157596,16.17468122,1.429119093,9.11375948,6.115509626,6.622218518,153.3973664,6.753062755,,,,
2.225602134,10.96566381,7.78448204,10.21418452,195.8471539,13.25093758,2.596133011,27.68680723,10.91274273,0.753396116,89.63330278,2.121010084,,,,
6.488290691,22.74764564,5.859071589,14.81456788,58.12942745,7.583465289,16.53221102,13.89540795,9.330194183,2.933577798,152.8473206,4.396199683,,,,
3.109175765,11.01066756,14.1444287,3.441953496,82.46895575,8.554046171,18.06342195,28.27185599,14.54537878,9.710809234,85.10917576,2.292691058,,,,
8.768480707,19.46687224,14.5807984,15.79631636,97.21018418,8.701058422,10.01941828,6.92207684,7.158263189,6.312192683,183.4298692,2.547712309,,,,
10.38519877,28.97166431,18.22476873,9.234102842,62.19976665,12.81590133,13.42228519,27.45728811,18.70364197,6.078839903,116.4342862,3.761146762,,,,
16.20285024,19.7976498,12.98691558,19.85498792,130.5017085,18.82840237,6.752729394,13.46562214,3.535544629,11.23926994,174.4503709,4.967913993,,,,
13.94957913,16.79364947,14.09484124,1.005083757,165.4708726,16.97874823,12.16184682,21.13426119,14.79189932,17.16976415,135.8371531,4.302858572,,,,
5.696558047,7.585882157,10.12359363,11.915993,88.62946912,17.93432786,17.01833486,3.087757313,3.623385282,17.9048254,116.0080007,1.561796816,,,,
14.77773148,22.42136845,14.21668472,15.15792983,92.4247854,17.26227186,16.58921577,28.80065005,5.774064505,15.22960247,140.9113259,2.818568214,,,,
17.92566047,8.598466539,8.696891408,5.29044087,100.5517126,14.69705809,15.22743562,14.75722977,19.53387782,15.34961247,111.5251271,7.33227769,,,,
6.936411368,23.46770564,7.797233103,18.88324027,52.7252271,7.10792566,12.61630136,17.0231686,14.35127927,15.82131844,46.63346946,9.313276106,,,,
8.603800317,16.0488374,13.74206184,2.900241687,63.46487207,9.857654805,16.31210934,21.28502375,11.03458622,4.947078923,177.9706642,1.537628136,,,,
15.77373114,15.06325527,10.77956496,16.49137428,120.3258605,3.48812401,8.168347362,15.69780815,13.30285857,6.350529211,106.9184932,6.539711643,,,,
16.17118093,25.41186766,16.74847904,17.98816568,189.5078757,5.072256021,5.254771231,6.91307609,19.64580382,15.8396533,72.9944162,5.367113926,,,,
11.05975498,26.33669472,9.165847154,18.01650138,41.57304775,12.79339945,7.530210851,24.92357696,6.09284107,4.032002667,51.85890491,9.892491041,,,,
13.31777648,22.20310026,19.40495041,3.51195933,97.41645137,11.31427619,17.36828069,26.49645804,6.309609134,10.52921077,114.6878907,3.574464539,,,,
10.66863905,15.57629802,19.61180098,6.028835736,122.7460622,2.853571131,10.54037836,3,4.245353779,6.797233103,134.4895408,0.339194933,,,,
1.598549879,15.09250771,3.84723727,13.79448287,126.3351113,11.08325694,2.094174515,16.30310859,19.87673973,0.336694725,178.4794566,3.337778148,,,,
12.27427286,25.26110509,6.46403867,0.628385699,59.36703059,7.871489291,18.05233769,4.743895325,3.595049587,0.61671806,168.1660972,1.091757646,,,,
3.004667056,26.58871573,17.97258105,13.2627719,108.9949162,10.25668806,6.005333778,12.91657638,18.85382115,7.235602967,54.08659055,6.863905325,,,,
19.9635803,25.77639803,10.91415951,18.7415618,88.8907409,9.770647554,5.49704142,6.980581715,13.1243437,18.92657721,115.4304525,2.956079673,,,,
13.37794816,26.91949329,19.83990333,4.7903992,186.3451121,19.45695475,4.227102259,6.834319527,18.88782399,8.645720477,182.9210768,1.519293274,,,,
2.806733894,18.8255688,10.83623635,15.7496458,101.4867906,2.799566631,11.15634636,16.06458872,4.409700808,14.95957996,109.0774231,7.153096091,,,,
15.30502542,18.79856655,10.19018252,18.28485707,102.8619052,6.593382782,6.443953663,27.33802817,17.91307609,18.84323694,185.7950663,3.714476206,,,,
16.79664972,9.264522044,11.41145095,11.71597633,75.97841487,4.148179015,14.51962664,11.01966831,6.710559213,7.417284774,100.1941828,0.375031253,,,,
11.28777398,26.6292191,17.18059838,6.933911159,47.0047504,15.23710309,4.128927411,4.010334195,4.415367947,12.13934495,184.2686891,5.183765314,,,,
10.91249271,25.54237853,19.09467456,1.738478207,127.3939495,12.47537295,17.00091674,25.05858822,19.03233603,9.797483124,55.66797233,4.157846487,,,,
17.77206434,19.63338612,5.61963497,1.683473623,142.3414451,15.23110259,10.77948162,4.47612301,3.512876073,17.62480207,66.53137761,7.446453871,,,,
8.166763897,28.40911743,7.304192016,15.86632219,187.1426786,11.25277106,11.80556713,27.57204767,3.130344195,16.37303109,46.16593049,1.246770564,,,,
17.17193099,14.2464372,17.18626552,2.833569464,56.91932661,14.55904659,16.61296775,25.58738228,6.588715726,11.45595466,36.27885657,4.645387116,,,,
11.7976498,3.396033003,9.680140012,9.589132428,116.4617885,17.86982249,17.26852238,18.94932911,17.8096508,13.25943829,149.0107509,3.806983915,,,,
17.67863989,26.66747229,14.43345279,7.710642554,162.1980998,18.39786649,3.82331861,9.809067422,19.97449787,2.010167514,105.1996,5.777981498,,,,
5.069505792,4.732644387,10.76823069,19.67997333,176.4167847,7.028419035,4.583381948,7.572381032,18.30410868,11.44428702,82.73022752,3.353612801,,,,
12.12226019,26.5752146,6.80831736,7.438953246,138.4361197,5.216268022,9.517459788,29.531961,9.37411451,4.107008917,80.80506709,5.459621635,,,,
5.05683807,20.44120343,6.961330111,15.98466539,144.1978498,15.35411284,9.533294441,3.180015001,3.801900158,7.357279773,77.28477373,6.388032336,,,,
15.19101592,27.08375698,10.62371864,0.051670973,143.551546,17.0132511,9.191265939,4.845153763,6.685057088,10.41086757,35.90757563,7.333111093,,,,
19.33494458,23.16393033,3.568130678,10.67255605,108.9536628,5.994832903,17.72931078,6.874822902,18.20351696,12.17101425,43.14067839,5.132927744,,,,
6.027502292,21.57529794,3.620551713,6.073839487,111.6488874,19.10592549,4.729060755,18.35977998,11.02891908,9.799149929,82.57896491,2.059338278,,,,
5.281690141,15.5627969,13.52246021,18.6232186,66.94391199,4.845737145,2.007083924,5.821735145,8.176931411,8.240686724,53.0827569,3.69447454,,,,
3.417951496,14.97549796,12.06033836,16.3163597,76.89974165,6.141845154,17.81165097,20.915993,19.28027336,11.66763897,82.16643054,4.854571214,,,,
6.744812068,19.28460705,4.76956413,3.058588216,102.5318777,4.341695141,15.30185849,15.90707559,8.644470373,16.98308192,153.9749146,7.228102342,,,,
6.388532378,20.28144012,8.203850321,7.240603384,147.2781065,5.061755146,7.66163847,15.15101258,13.65847154,14.22785232,178.7544795,3.007750646,,,,
